ID,Site,Length,Width,Thickness,Other typologies,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Bow,Area,Long base,Short base,Campaign,Layer,Colour,Distal side length,Proximal side length,Date,Date BP,Calibrated date,Sd Date BP,Direction bow,Direction short base,Direction distal side,Direction proximal side,Excavated by,Extension bow,Extension short base,Extension distal side,Extension proximal side,Phase,Reliability,Broad Shape,Type Fortea,Type García-Puchol,Type Juan-Cabanilles,Original museum ID,Location museum ID,Inclination bow,Inclination short base,Inclination distal side,Inclination proximal side,Shape Proximal,Reliability proximal,Shape distal,Reliability distal,Shape short base,Reliability short base,Shape bow,Reliability bow,Raw material,Microburin,Archaeological level,Comments,Outline vertex,Orientation,Grid,Residual retouch,Sector,Symmetry,Sub-grid,Location,X,Y,Z,Vertex,X_geo,Y_geo,Z_geo
2887,Can Ballester,1.62,0.95,0.19,,55.49,34.63,133.92,135.96,0,0,0.86,2.02,0.25,1977,,Gris,1.49,0.98,20/5/2019,,,,No escau,Inexistent,Directa,Directa,"C. Olària, F. Gusi",No escau,Inexistent,Continu,Continu,,91.38,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),CB2-34,Caixa 11 / B / 2 / 8 / 1. Bossa 17,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,2,,NA,Esquerra,,No,Covacho 2,No,,Museu de Belles Arts de Castelló,,,,Taprezoidal,,,
2888,Botiqueria dels Moros,1.53,1.07,0.3,Flecha de Montclús,54.1,49.5,0,0,76.4,0,0.95,1.55,0,1974,,Gris oscur,1.3,1.22,10/6/2019,,,,No escau,No escau,Doble bisell,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ta 9.3.8 Triángulo de Montclús,G4. Triángulo de retoque en doble bisel,BM.1G.140.1,Vitrina. 10815,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4-6 neteja,,NA,Esquerra,1G,No,,Sí,,Museo Provincial de Teruel,,,115-140,Si,,,
2889,Botiqueria dels Moros,1.97,1.21,0.24,,39.06,58.38,0,0,82.57,0,1.32,1.98,0,1974,,Gris oscur,1.26,1.7,10/6/2019,6830,,50,No escau,No escau,Directe mes rasant complementari,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G17. Triángulo escaleno con el lado pequeño cóncavo,Ta 9.3.9 Triángulo escaleno con el lado pequeño cóncavo,G3. Triángulo de retoque abrupto,BM.2H.133.103,Vitrina. 10541,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Dreta,2H,Si,9,No,,Museo Provincial de Teruel,,,130-135,Si,86,82,133
2890,Botiqueria dels Moros,1.99,1.25,0.23,,47.72,44.24,0,0,88.04,0,1.41,2.03,0,1974,,Melat,1.51,1.42,10/6/2019,,,,No escau,No escau,Doble bisell,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ts 9.4.1 Triángulo con doble bisel,G4. Triángulo de retoque en doble bisel,BM.1F.115.1,Vitrina. 10792,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4-8,,NA,Esquerra,1F,No,8,Sí,,Museo Provincial de Teruel,,,110-115,Si,,,
2891,Botiqueria dels Moros,1.51,1.07,0.22,Fletxa de Montclús dubtosa,47.19,60.86,0,0,71.95,0,0.85,1.52,0,1974,,Melat,1.18,1.4,10/6/2019,7600,,50,No escau,No escau,Doble bisell,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G12. Triángulo escaleno,Ts 9.4.1 Triángulo con doble bisel,G4. Triángulo de retoque en doble bisel,BM.1G.180.619,Vitrina. 10163,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,2,,NA,Dreta,1G,No,,No,,Museo Provincial de Teruel,,,180,Si,,,
2892,Botiqueria dels Moros,2.27,1.47,0.27,,46.62,49.42,0,0,83.96,0,1.93,2.23,0,1974,,Melat,1.63,1.7,10/6/2019,,,,No escau,No escau,Invers mes rasant complementari,Invers mes rasant complementari,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,"Ts 9.4.4 Triángulo con retoque invasor directo (truncadura con retoque inverso) - flecha de Montclús, Jean-Cros-",G4. Triángulo de retoque en doble bisel,BM.1F.110.82,Vitrina. 10530,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4-8,,NA,Esquerra,1F,No,5,Sí,,Museo Provincial de Teruel,,,110-115,Si,,,
2893,Botiqueria dels Moros,1.6,0.97,0.17,,56.15,47.04,0,0,76.8,0,0.87,1.54,0,1974,,Melat,1.32,1.16,10/6/2019,6830,,50,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Microburi,Continu,,100,Triangle,G17. Triángulo escaleno con el lado pequeño cóncavo,Ta 9.3.9 Triángulo escaleno con el lado pequeño cóncavo,G3. Triángulo de retoque abrupto,BM.1I.157.343,Vitrina. 10176,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,Si,4,,NA,Esquerra,1I,No,4,No,,Museo Provincial de Teruel,,,157,Si,,,
2894,Botiqueria dels Moros,1.92,1.01,0.17,Com doble bisell és molt dubtós,39.39,47.67,0,0,92.94,0,1.24,1.94,0,1974,,Melat,1.23,1.44,10/6/2019,6830,,50,No escau,No escau,Inversa,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ts 9.4.1 Triángulo con doble bisel,G4. Triángulo de retoque en doble bisel,BM.1F.45.139,Vitrina. 10523,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4,Rubefactat,NA,Esquerra,1F,No,1,No,,Museo Provincial de Teruel,,,110-115,Si,,,
2895,Botiqueria dels Moros,2.2,1.29,0.24,,54.08,39.8,0,0,86.12,0,1.5,2.23,0,1974,,Melat,1.81,1.43,10/6/2019,6830,,50,No escau,No escau,Doble bisell,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G12. Triángulo escaleno,Ts 9.4.1 Triángulo con doble bisel,G4. Triángulo de retoque en doble bisel,BM.1F.125.28,Vitrina. 10168,No escau,No escau,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Esquerra,1F,No,4,No,,Museo Provincial de Teruel,,,124-129,Si,,,
2896,Botiqueria dels Moros,2.26,0.93,0.19,,33.24,39.51,0,0,107.26,0,1.28,2.57,0,1974,,Gris oscur,1.48,1.71,10/6/2019,,,,No escau,No escau,Doble bisell,Doble bisell,I. Barandiarán,No escau,No escau,Continu,Continu,,96.68,Triangle,G10. Triángulo isósceles alargado,Ts 9.4.1 Triángulo con doble bisel,G4. Triángulo de retoque en doble bisel,BM.1G.140.2,Vitrina. 10810,No escau,No escau,Oblicu,Oblicu,Rectilini,Incomplet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,4-6 neteja,,NA,Esquerra,1G,No,,No,,Museo Provincial de Teruel,,,115-140,Si,,,
2897,Botiqueria dels Moros,1.35,0.86,0.19,,61.8,42.84,0,0,75.36,0,0.71,1.36,0,1974,,Gris oscur,1.24,0.96,10/6/2019,6830,,50,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G12. Triángulo escaleno,Ta 9.3.3 Triángulo escaleno,G3. Triángulo de retoque abrupto,BM.1F.134.42,Vitrina. 10536,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Esquerra,1F,No,4,No,,Museo Provincial de Teruel,,,129-134,Si,,,
2898,Botiqueria dels Moros,1.18,0.9,0.27,,40.63,61.63,0,0,77.74,0,0.68,1.45,0,1974,,Melat,0.97,1.31,10/6/2019,,,,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,92.4,Triangle,Indefinible,Indefinible,Indefinible,BM.1I.123.52,Vitrina. 10631,No escau,No escau,Abrupte,Abrupte,Part trencada,Incomplet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,5,La part trencada és la part distal,NA,Dreta,1I,No,5,No,,Museo Provincial de Teruel,,,118-123,Si,,,
2899,Botiqueria dels Moros,1.24,0.77,0.16,,53.24,42.37,0,0,84.39,0,0.55,1.3,0,1974,,Melat,1.05,0.88,10/6/2019,6830,,50,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,100,Triangle,G12. Triángulo escaleno,Ta 9.3.3 Triángulo escaleno,G3. Triángulo de retoque abrupto,BM.2G.128.38,Vitrina. 10321,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Esquerra,2G,No,3,No,,Museo Provincial de Teruel,,,123-128,Si,,,
2900,Botiqueria dels Moros,2.72,1.13,0.24,,59.64,31.08,126.44,142.84,0,0,1.45,2.73,0.38,1974,,Negre,2.05,1.18,10/6/2019,7600,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),BM.2H.150.305,Vitrina. 10175,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,2,,NA,Esquerra,2H,No,3,No,,Museo Provincial de Teruel,,,140-150,Taprezoidal,,,
2901,Botiqueria dels Moros,2.16,0.82,0.25,,42.81,23.92,168.22,125.05,0,0,0.92,2.49,0.17,1974,,Gris oscur,1.8,0.95,10/6/2019,7600,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,96.18,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),BM.1F.156.1,Vitrina. 10171,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,2,,NA,Esquerra,1F,No,7,No,,Museo Provincial de Teruel,,,156,Taprezoidal,86,13,156
2902,Botiqueria dels Moros,1.77,0.76,0.25,,30.88,25.02,0,0,124.1,0,0.79,2.77,0,1974,,Blanc,1.72,1.42,10/6/2019,6830,,50,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,76.52,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.10 Triángulo con dos lados cóncavos tipo Cocina,G3. Triángulo de retoque abrupto,BM.1Ñ.87.10,Vitrina. 10179,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Esquerra,1Ñ,No,9,No,,Museo Provincial de Teruel,,,75-87,Pedunculat punta,,,
2903,Botiqueria dels Moros,2.29,1.06,0.19,,53.9,43.38,122.58,140.14,0,0,1.42,2.33,0.54,1974,,Blanc,1.44,1.27,10/6/2019,7600,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Microburi,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),BM.1H.153.33,Vitrina. 10167,No escau,Inexistent,Abrupte,Abrupte,Microburi,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,Si,2,,NA,Esquerra,1H,No,9,No,,Museo Provincial de Teruel,,,150-155,Taprezoidal,,,
2904,Botiqueria dels Moros,2.87,1.22,0.28,,39.89,42.36,123.34,154.41,0,0,1.93,2.87,0.44,1974,,Gris oscur,1.49,1.76,10/6/2019,,,,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),BM.1F.165.228,Vitrina. 10158,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,2. Vore obs,"Segurament les dades de nivell estan mal. Tant el numero de geomètric, com el número de inventari del museu pareixen estar correctes perquè coincideixen i, a més a més coincideixen els dos amb la fitxa de Barandiarán. El problema és que per a aquest número de inventari Barandiarán diu que són microascles... Òbviament no pot ser... busca tú ara qui t'ha pegat... Igual lo que està mal és que siguen microascles a la fitxa de Barandiaràn, perquè el número del geo és correcte...  ",NA,Esquerra,1F,No,2,No,,Museo Provincial de Teruel,,,165-170,Taprezoidal,,,
2905,Botiqueria dels Moros,2.49,0.97,0.2,,62.67,22.84,123.07,151.43,0,0,1.57,3.01,0.51,1974,,Blanc,2.26,0.93,10/6/2019,7600,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Microburi,,95.85,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),BM.2H.160.392,Vitrina. 10178,No escau,Inexistent,Abrupte,Abrupte,Microburi,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,Si,2,El microburí està en la part proximal. En la part distal és trencat,NA,Esquerra,2H,No,2,No,,Museo Provincial de Teruel,,,150-160,Taprezoidal,,,
2906,Botiqueria dels Moros,1.16,0.98,0.23,,65.57,59.85,111.6,122.99,0,0,0.75,1.17,0.25,1974,,Melat,1.03,0.99,10/6/2019,6830,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.1I.150.186,Vitrina. 10169,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,4,,NA,Esquerra,1I,No,4,Sí,,Museo Provincial de Teruel,,,145-150,Taprezoidal,,,
2907,Botiqueria dels Moros,1.07,0.8,0.15,,65.64,68.29,113.71,112.36,0,0,0.55,1.08,0.46,1974,,Gris oscur,0.78,0.8,10/6/2019,6240,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.1L.105.7,Vitrina. 10528,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,1L,No,"1, 2, 3",Sí,,Museo Provincial de Teruel,,,98-108,Taprezoidal,,,
2908,Botiqueria dels Moros,0.91,0.84,0.15,,77.45,53.49,105.22,123.84,0,0,0.52,1.17,0.39,1974,,Gris oscur,1.01,0.82,10/6/2019,,,,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,89.56,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.3 Trapecio rectángulo,G8. Trapecio con lado(s) cóncavo(s),BM.1I.165.2,Vitrina. 10508,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,3,,NA,Esquerra,1I,No,2,No,,Museo Provincial de Teruel,,,160-165,Taprezoidal,,,
2909,Botiqueria dels Moros,1.22,0.97,0.13,,66.6,58.94,111.05,123.42,0,0,0.71,1.24,0.3,1974,,Crema,1.06,1,10/6/2019,6830,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.2H.135.9,Vitrina. 10165,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,4,,NA,Esquerra,2H,No,1,No,,Museo Provincial de Teruel,,,130-135,Taprezoidal,,,
2910,Botiqueria dels Moros,1.67,0.84,0.27,,47.36,45.97,143.82,122.85,0,0,0.69,1.68,0.24,1974,,Melat,1.09,1,10/6/2019,6830,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),BM.1I.152.194,Vitrina. 10540,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,4,,NA,Esquerra,1I,No,4,Sí,,Museo Provincial de Teruel,,,152,Taprezoidal,,,
2911,Botiqueria dels Moros,1.41,1.01,0.15,,58.18,56.52,112.24,133.05,0,0,0.85,1.43,0.28,1974,,Crema,1.06,1.1,10/6/2019,7600,,50,No escau,Inexistent,Directa,Inversa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.2O.105.41,Vitrina. 10797,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,2,,NA,Esquerra,2O,No,2,Sí,,Museo Provincial de Teruel,,,115,Taprezoidal,25,36,115
2912,Botiqueria dels Moros,1.22,1.26,0.32,,68.83,72.68,103.06,115.43,0,0,1,1.23,0.41,1974,,Gris,1.21,1.3,10/6/2019,6830,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.1G.135.258,Vitrina. 10521,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex Jaspoide,No,4,És dubtós que la matèria prima siga jaspoide,NA,Esquerra,1G,No,8,Sí,,Museo Provincial de Teruel,,,130-135,Taprezoidal,,,
2913,Botiqueria dels Moros,1.65,1.35,0.21,,61.56,63.13,120.87,114.45,0,0,1.32,1.68,0.45,1974,,Gris,1.33,1.33,10/6/2019,,,,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.1Q.86.107,Vitrina. 10793,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,3-4,,NA,Esquerra,1Q,No,6,Sí,,Museo Provincial de Teruel,,,72-86,Taprezoidal,,,
2914,Botiqueria dels Moros,1.62,0.88,0.21,,56.86,63.37,131.02,108.75,0,0,1.02,1.62,0.71,1974,,Gris,0.96,0.9,10/6/2019,7600,,50,No escau,Inexistent,Inversa,Directe mes rasant complementari,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,BM.1Q.106.210,Vitrina. 10449,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,2,,NA,Esquerra,1Q,No,5,No,,Museo Provincial de Teruel,,,96-106,Taprezoidal,,,
2915,Botiqueria dels Moros,2.13,0.69,0.19,,33.19,22.34,0,0,124.47,0,0.83,2.68,0,1974,,Melat,1.78,1.24,10/6/2019,6830,,50,No escau,No escau,Directa,Directa,I. Barandiarán,No escau,No escau,Continu,Continu,,94.76,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.10 Triángulo con dos lados cóncavos tipo Cocina,G3. Triángulo de retoque abrupto,BM.2P.74.7,Vitrina. 10166,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,4,,NA,Esquerra,2P,No,1,No,,Museo Provincial de Teruel,,,66-74,Pedunculat punta,,,
2916,Botiqueria dels Moros,2.83,1.33,0.29,,55.45,34.26,0,0,0,4.29,2.55,3.45,0,1974,,Crema,2.4,1.83,10/6/2019,6240,,50,No escau,Doble bisell,Doble bisell,Doble bisell,I. Barandiarán,No escau,Continu,Continu,Continu,,94.08,Segment,G1. Segmento o media Luna,Ss 9.6 Segmento de doble bisel,G2. Segmento de retoque en doble bisel,BM.1N.77.5,Vitrina. 10682,No escau,Oblicu,Oblicu,Oblicu,Convex,No escau,Rectilini regular,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex Serpis,No,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,1N,Si,1,No,,Museo Provincial de Teruel,,,77,Segmentoide,,,
2917,Botiqueria dels Moros,1.23,0.71,0.22,Està massa trencat com per a dir res,66.2,48.39,0,0,0,2.09,0.64,1.53,0,1974,,Melat,1.07,0.92,10/6/2019,6240,,50,No escau,Part trencada,Part trencada,Part trencada,I. Barandiarán,No escau,Part trencada,Continu,Continu,,85.86,Segment,G1. Segmento o media Luna,Ss 9.6 Segmento de doble bisel,G2. Segmento de retoque en doble bisel,BM.1F.104.7,Vitrina. 10724,No escau,Part trencada,Part trencada,Part trencada,Convex,No escau,Rectilini regular,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex,No,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,1F,No,4,No,,Museo Provincial de Teruel,,,98-104,Segmentoide,,,
2918,Botiqueria dels Moros,1.25,1.17,0.24,,70.84,79.15,100.24,109.77,0,0,1.01,1.2,0.62,1974,,Melat,1.04,1.18,10/6/2019,6240,,50,No escau,Inexistent,Directa,Directa,I. Barandiarán,No escau,Inexistent,Microburi,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),BM.2O.64.1,Vitrina. 22204,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,Si,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,2O,No,9,No,,Museo Provincial de Teruel,,,,Taprezoidal,90,88,64
2919,Botiqueria dels Moros,1.28,1.23,0.15,,60.05,82.15,125.7,92.1,0,0,1.02,1.16,0.35,1974,,Blanc,1.19,1.32,10/6/2019,,,,No escau,Inexistent,Alternant,Directa,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,No figura,No figura,No figura,BM.1P.50.1,Vitrina. 10773,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,7,"Probablement identificadors estén mal (el IG, perquè seguint el BM l'he trobat a les fitxes de Barandiarán)",NA,Dreta,1P,No,3,No,,Museo Provincial de Teruel,,,39-50,Taprezoidal,,,
2920,Botiqueria dels Moros,2.66,1.39,0.4,,57.62,47.69,130.11,124.58,0,0,2.23,2.68,0.9,1974,,Caqui,1.64,1.29,10/6/2019,6240,,50,No escau,Doble bisell,Doble bisell,Doble bisell,I. Barandiarán,No escau,Continu,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRsp 9.2.1 Trapecio con doble bisel,G5. Trapecio simétrico,BM.1G.105.569,Vitrina. 10646,No escau,Oblicu,Oblicu,Oblicu,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,1G,No,5,No,,Museo Provincial de Teruel,,,100-105,Taprezoidal,,,
2921,Botiqueria dels Moros,1.78,1.13,0.22,,52.59,52.33,116.17,138.91,0,0,1.15,1.78,0.31,1974,,Negre,1.18,1.25,10/6/2019,6240,,50,No escau,Inexistent,Directa,Invers mes rasant complementari,I. Barandiarán,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRsp 9.2.4 Trapecio con retoque invasor directo (truncadura con retoque inverso) -Flecha de Montclús y Jean-Cross-,G5. Trapecio simétrico,BM.1G.115.266,Vitrina. 10701,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,6,"Agafe la mateixa datació per als nivells 6 i 8 perquè en teoria pertany al nivell 8, però és més antiga que la del nivell 6 (el primer neolític). L'agafe com a 'datació més antiga de presència neolítica al jaciment)",NA,Esquerra,1G,No,2,Sí,,Museo Provincial de Teruel,,,110-115,Taprezoidal,,,
